#
# column #1=histogram, #2=x-axis bin, #3=binned cross-section, #4=error, #5=number of events 
# this can be easily plotted in gnuplot with the commands:
#    NHi=3
#    plot 'output.dat' using ($2):($1==NHi ? $3 : 1/0) w st
# where NHi selects the histogram
#
#
# run time =      -0.00min
# TotCS =      2.8305651070E-03           5.04837E-04
#
# Histogram 1: m_jj                                              
 1|   0.000E+00|                      NaN|   0.0000000000000000E+00|          0|
 1|   5.000E+01|                 Infinity|   4.7457899787624949E-02|        444|
 1|   1.000E+02|                 Infinity|   2.4070194759954793E-02|       1726|
 1|   1.500E+02|                 Infinity|   1.8423987433960506E-02|       2946|
 1|   2.000E+02|                 Infinity|   1.5663287241915964E-02|       4076|
 1|   2.500E+02|                 Infinity|   1.4628577924855639E-02|       4673|
 1|   3.000E+02|                 Infinity|   1.4382907154132143E-02|       4834|
 1|   3.500E+02|                 Infinity|   1.4394823400711484E-02|       4826|
 1|   4.000E+02|                 Infinity|   1.4915408491089417E-02|       4495|
 1|   4.500E+02|                 Infinity|   1.5264062771816590E-02|       4292|
 1|   5.000E+02|                 Infinity|   1.5523010514126658E-02|       4150|
 1|   5.500E+02|                 Infinity|   1.6085155024444558E-02|       3865|
 1|   6.000E+02|                 Infinity|   1.6708490237236185E-02|       3582|
 1|   6.500E+02|                 Infinity|   1.7680432313071925E-02|       3199|
 1|   7.000E+02|                 Infinity|   1.8275703433940485E-02|       2994|
 1|   7.500E+02|                 Infinity|   1.8834429162764506E-02|       2819|
 1|   8.000E+02|                 Infinity|   2.0198929081169423E-02|       2451|
 1|   8.500E+02|                 Infinity|   2.1733995409215570E-02|       2117|
 1|   9.000E+02|                 Infinity|   2.2445006962161680E-02|       1985|
 1|   9.500E+02|                 Infinity|   2.4077170617153840E-02|       1725|
 1|   1.000E+03|                 Infinity|   2.5278006958277935E-02|       1565|
 1|   1.050E+03|                 Infinity|   2.7482485496465633E-02|       1324|
 1|   1.100E+03|                 Infinity|   2.9049644688706338E-02|       1185|
 1|   1.150E+03|                 Infinity|   3.1234752377721213E-02|       1025|
 1|   1.200E+03|                 Infinity|   3.4544426792673340E-02|        838|
 1|   1.250E+03|                 Infinity|   3.5897907930886909E-02|        776|
 1|   1.300E+03|                 Infinity|   3.8604571824109146E-02|        671|
 1|   1.350E+03|                 Infinity|   4.0927275453502901E-02|        597|
 1|   1.400E+03|                 Infinity|   4.1996052556580801E-02|        567|
 1|   1.450E+03|                 Infinity|   4.5314325442944378E-02|        487|
 1|   1.500E+03|                 Infinity|   4.7036043419179864E-02|        452|
 1|   1.550E+03|                 Infinity|   5.1031036307982884E-02|        384|
 1|   1.600E+03|                 Infinity|   5.5989251095585432E-02|        319|
 1|   1.650E+03|                 Infinity|   6.0192926542884599E-02|        276|
 1|   1.700E+03|                 Infinity|   6.4018439966447988E-02|        244|
 1|   1.750E+03|                 Infinity|   7.5809804357890337E-02|        174|
 1|   1.800E+03|                 Infinity|   8.2199493652678646E-02|        148|
 1|   1.850E+03|                 Infinity|   9.2450032704204849E-02|        117|
 1|   1.900E+03|                 Infinity|   1.0000000000000001E-01|        100|
 1|   1.950E+03|                 Infinity|   1.0721125348377948E-01|         87|
 1|   2.000E+03|                 Infinity|   1.1547005383792514E-01|         75|
 1|   2.050E+03|                 Infinity|   1.4907119849998599E-01|         45|
 1|   2.100E+03|                 Infinity|   1.6222142113076254E-01|         38|
 1|   2.150E+03|                 Infinity|   1.7149858514250882E-01|         34|
 1|   2.200E+03|                 Infinity|   1.5811388300841897E-01|         40|
 1|   2.250E+03|                 Infinity|   1.8257418583505536E-01|         30|
 1|   2.300E+03|                 Infinity|   2.2941573387056174E-01|         19|
 1|   2.350E+03|                 Infinity|   2.0851441405707477E-01|         23|
 1|   2.400E+03|                 Infinity|   2.2941573387056174E-01|         19|
 1|   2.450E+03|                 Infinity|   2.2941573387056174E-01|         19|
 1|   2.500E+03|                 Infinity|   3.5355339059327373E-01|          8|
 1|   2.550E+03|                 Infinity|   3.5355339059327373E-01|          8|
 1|   2.600E+03|                 Infinity|   3.1622776601683794E-01|         10|
 1|   2.650E+03|                 Infinity|   2.8867513459481292E-01|         12|
 1|   2.700E+03|                 Infinity|   5.0000000000000000E-01|          4|
 1|   2.750E+03|                 Infinity|   4.4721359549995793E-01|          5|
 1|   2.800E+03|                 Infinity|   4.0824829046386307E-01|          6|
 1|   2.850E+03|                 Infinity|   5.7735026918962584E-01|          3|
 1|   2.900E+03|                 Infinity|   5.7735026918962584E-01|          3|
 1|   2.950E+03|                 Infinity|   5.0000000000000000E-01|          4|
 1|   3.000E+03|                 Infinity|   7.0710678118654746E-01|          2|
 1|   3.050E+03|                 Infinity|   7.0710678118654746E-01|          2|
 1|   3.100E+03|                 Infinity|   5.7735026918962584E-01|          3|
 1|   3.150E+03|                 Infinity|   7.0710678118654746E-01|          2|
 1|   3.200E+03|                 Infinity|   1.0000000000000000E+00|          1|
 1|   3.250E+03|                 Infinity|   1.0000000000000000E+00|          1|
 1|   3.300E+03|                 Infinity|   7.0710678118654746E-01|          2|
 1|   3.350E+03|                 Infinity|   5.7735026918962584E-01|          3|
 1|   3.400E+03|                 Infinity|   7.0710678118654746E-01|          2|
 1|   3.450E+03|                 Infinity|   5.7735026918962584E-01|          3|
 1|   3.500E+03|                 Infinity|   5.0000000000000000E-01|          4|
 1|   3.550E+03|                 Infinity|   4.0824829046386307E-01|          6|
 1|   3.600E+03|                 Infinity|   1.0000000000000000E+00|          1|
 1|   3.650E+03|                 Infinity|   7.0710678118654746E-01|          2|
 1|   3.700E+03|                 Infinity|   7.0710678118654746E-01|          2|
 1|   3.750E+03|                 Infinity|   7.0710678118654746E-01|          2|
 1|   3.800E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.850E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.900E+03|                 Infinity|   1.0000000000000000E+00|          1|
 1|   3.950E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.000E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.050E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.100E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.150E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.200E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.250E+03|                 Infinity|   1.0000000000000000E+00|          1|
 1|   4.300E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.350E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.400E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.450E+03|                 Infinity|   1.0000000000000000E+00|          1|
 1|   4.500E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.550E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.600E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.650E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.700E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.750E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.800E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.850E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.900E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.950E+03|                      NaN|   0.0000000000000000E+00|          0|
# integrated result:   2.8305651069660490E-03
#
# Histogram 2: m_jj                                              
 2|   0.000E+00|                      NaN|   0.0000000000000000E+00|          0|
 2|   2.000E+00|                      NaN|   0.0000000000000000E+00|          0|
 2|   4.000E+00|                      NaN|   0.0000000000000000E+00|          0|
 2|   6.000E+00|                      NaN|   0.0000000000000000E+00|          0|
 2|   8.000E+00|                      NaN|   0.0000000000000000E+00|          0|
 2|   1.000E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   1.200E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   1.400E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   1.600E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   1.800E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   2.000E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   2.200E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   2.400E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   2.600E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   2.800E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   3.000E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   3.200E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   3.400E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   3.600E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   3.800E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   4.000E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   4.200E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   4.400E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   4.600E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   4.800E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   5.000E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   5.200E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   5.400E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   5.600E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   5.800E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   6.000E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   6.200E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   6.400E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   6.600E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   6.800E+01|                      NaN|   0.0000000000000000E+00|          0|
 2|   7.000E+01|                 Infinity|   2.0851441405707477E-01|         23|
 2|   7.200E+01|                 Infinity|   1.9611613513818404E-01|         26|
 2|   7.400E+01|                 Infinity|   2.7735009811261457E-01|         13|
 2|   7.600E+01|                 Infinity|   2.1320071635561041E-01|         22|
 2|   7.800E+01|                 Infinity|   1.8569533817705186E-01|         29|
 2|   8.000E+01|                 Infinity|   2.1320071635561041E-01|         22|
 2|   8.200E+01|                 Infinity|   2.0412414523193154E-01|         24|
 2|   8.400E+01|                 Infinity|   1.8569533817705186E-01|         29|
 2|   8.600E+01|                 Infinity|   1.7149858514250882E-01|         34|
 2|   8.800E+01|                 Infinity|   1.9245008972987526E-01|         27|
 2|   9.000E+01|                 Infinity|   1.8898223650461360E-01|         28|
 2|   9.200E+01|                 Infinity|   1.7407765595569785E-01|         33|
 2|   9.400E+01|                 Infinity|   1.6012815380508713E-01|         39|
 2|   9.600E+01|                 Infinity|   1.4744195615489714E-01|         46|
 2|   9.800E+01|                 Infinity|   1.4285714285714285E-01|         49|
 2|   1.000E+02|                 Infinity|   1.5249857033260467E-01|         43|
 2|   1.020E+02|                 Infinity|   1.5249857033260467E-01|         43|
 2|   1.040E+02|                 Infinity|   1.5430334996209191E-01|         42|
 2|   1.060E+02|                 Infinity|   1.5430334996209191E-01|         42|
 2|   1.080E+02|                 Infinity|   1.5811388300841897E-01|         40|
 2|   1.100E+02|                 Infinity|   1.2700012700019050E-01|         62|
 2|   1.120E+02|                 Infinity|   1.4285714285714285E-01|         49|
 2|   1.140E+02|                 Infinity|   1.1952286093343936E-01|         70|
 2|   1.160E+02|                 Infinity|   1.3245323570650439E-01|         57|
 2|   1.180E+02|                 Infinity|   1.4285714285714285E-01|         49|
 2|   1.200E+02|                 Infinity|   1.1867816581938533E-01|         71|
 2|   1.220E+02|                 Infinity|   1.3736056394868904E-01|         53|
 2|   1.240E+02|                 Infinity|   1.1396057645963795E-01|         77|
 2|   1.260E+02|                 Infinity|   1.1547005383792514E-01|         75|
 2|   1.280E+02|                 Infinity|   1.2403473458920847E-01|         65|
 2|   1.300E+02|                 Infinity|   1.0846522890932808E-01|         85|
 2|   1.320E+02|                 Infinity|   1.2038585308576920E-01|         69|
 2|   1.340E+02|                 Infinity|   1.1785113019775793E-01|         72|
 2|   1.360E+02|                 Infinity|   1.0599978800063600E-01|         89|
 2|   1.380E+02|                 Infinity|   1.1043152607484653E-01|         82|
 2|   1.400E+02|                 Infinity|   1.0540925533894598E-01|         90|
 2|   1.420E+02|                 Infinity|   1.0259783520851541E-01|         95|
 2|   1.440E+02|                 Infinity|   1.0540925533894598E-01|         90|
 2|   1.460E+02|                 Infinity|   9.9503719020998915E-02|        101|
 2|   1.480E+02|                 Infinity|   9.3250480824031381E-02|        115|
 2|   1.500E+02|                 Infinity|   1.0783277320343841E-01|         86|
 2|   1.520E+02|                 Infinity|   9.8058067569092022E-02|        104|
 2|   1.540E+02|                 Infinity|   1.0050378152592121E-01|         99|
 2|   1.560E+02|                 Infinity|   1.0206207261596577E-01|         96|
 2|   1.580E+02|                 Infinity|   9.6673648904566353E-02|        107|
 2|   1.600E+02|                 Infinity|   1.0425720702853739E-01|         92|
 2|   1.620E+02|                 Infinity|   1.0314212462587934E-01|         94|
 2|   1.640E+02|                 Infinity|   9.4491118252306799E-02|        112|
 2|   1.660E+02|                 Infinity|   9.7590007294853329E-02|        105|
 2|   1.680E+02|                 Infinity|   9.3658581158169399E-02|        114|
 2|   1.700E+02|                 Infinity|   9.7128586235726413E-02|        106|
