#
# column #1=histogram, #2=x-axis bin, #3=binned cross-section, #4=error, #5=number of events 
# this can be easily plotted in gnuplot with the commands:
#    NHi=3
#    plot 'output.dat' using ($2):($1==NHi ? $3 : 1/0) w st
# where NHi selects the histogram
#
#
# run time =      -0.00min
# TotCS =      5.8114687444E-07           1.60821E-07
#
# Histogram 1: m_jj                                              
 1|   0.000E+00|                      NaN|   0.0000000000000000E+00|          0|
 1|   5.000E+01|                 Infinity|   1.2384435115451748E-02|       6520|
 1|   1.000E+02|                 Infinity|   9.0210979560879038E-03|      12288|
 1|   1.500E+02|                 Infinity|   8.6992707706956569E-03|      13214|
 1|   2.000E+02|                 Infinity|   8.5024054582141222E-03|      13833|
 1|   2.500E+02|                 Infinity|   9.2923801665574773E-03|      11581|
 1|   3.000E+02|                 Infinity|   1.1160825503040418E-02|       8028|
 1|   3.500E+02|                 Infinity|   1.3650048747823636E-02|       5367|
 1|   4.000E+02|                 Infinity|   1.6629752630943483E-02|       3616|
 1|   4.500E+02|                 Infinity|   2.0523888315214546E-02|       2374|
 1|   5.000E+02|                 Infinity|   2.5173668017796205E-02|       1578|
 1|   5.500E+02|                 Infinity|   2.9604462320866852E-02|       1141|
 1|   6.000E+02|                 Infinity|   3.3709993123162106E-02|        880|
 1|   6.500E+02|                 Infinity|   3.8180177416060626E-02|        686|
 1|   7.000E+02|                 Infinity|   4.2107596053325952E-02|        564|
 1|   7.500E+02|                 Infinity|   4.8001536073731928E-02|        434|
 1|   8.000E+02|                 Infinity|   4.9568159709660962E-02|        407|
 1|   8.500E+02|                 Infinity|   6.0192926542884599E-02|        276|
 1|   9.000E+02|                 Infinity|   6.4549722436790274E-02|        240|
 1|   9.500E+02|                 Infinity|   7.2168783648703230E-02|        192|
 1|   1.000E+03|                 Infinity|   8.0582296402538028E-02|        154|
 1|   1.050E+03|                 Infinity|   8.7370405666103795E-02|        131|
 1|   1.100E+03|                 Infinity|   8.9442719099991588E-02|        125|
 1|   1.150E+03|                 Infinity|   9.3250480824031381E-02|        115|
 1|   1.200E+03|                 Infinity|   1.0314212462587934E-01|         94|
 1|   1.250E+03|                 Infinity|   1.2909944487358055E-01|         60|
 1|   1.300E+03|                 Infinity|   1.3363062095621220E-01|         56|
 1|   1.350E+03|                 Infinity|   1.2216944435630522E-01|         67|
 1|   1.400E+03|                 Infinity|   1.2909944487358055E-01|         60|
 1|   1.450E+03|                 Infinity|   1.4142135623730950E-01|         50|
 1|   1.500E+03|                 Infinity|   1.5811388300841897E-01|         40|
 1|   1.550E+03|                 Infinity|   1.7149858514250882E-01|         34|
 1|   1.600E+03|                 Infinity|   1.8569533817705186E-01|         29|
 1|   1.650E+03|                 Infinity|   2.5819888974716110E-01|         15|
 1|   1.700E+03|                 Infinity|   2.0000000000000001E-01|         25|
 1|   1.750E+03|                 Infinity|   2.6726124191242440E-01|         14|
 1|   1.800E+03|                 Infinity|   2.3570226039551587E-01|         18|
 1|   1.850E+03|                 Infinity|   2.5000000000000000E-01|         16|
 1|   1.900E+03|                 Infinity|   2.6726124191242440E-01|         14|
 1|   1.950E+03|                 Infinity|   2.8867513459481292E-01|         12|
 1|   2.000E+03|                 Infinity|   3.1622776601683794E-01|         10|
 1|   2.050E+03|                 Infinity|   5.0000000000000000E-01|          4|
 1|   2.100E+03|                 Infinity|   3.3333333333333331E-01|          9|
 1|   2.150E+03|                 Infinity|   4.4721359549995793E-01|          5|
 1|   2.200E+03|                 Infinity|   5.7735026918962584E-01|          3|
 1|   2.250E+03|                 Infinity|   1.0000000000000000E+00|          1|
 1|   2.300E+03|                 Infinity|   4.4721359549995793E-01|          5|
 1|   2.350E+03|                 Infinity|   1.0000000000000000E+00|          1|
 1|   2.400E+03|                 Infinity|   7.0710678118654746E-01|          2|
 1|   2.450E+03|                 Infinity|   7.0710678118654746E-01|          2|
 1|   2.500E+03|                 Infinity|   7.0710678118654746E-01|          2|
 1|   2.550E+03|                 Infinity|   1.0000000000000000E+00|          1|
 1|   2.600E+03|                 Infinity|   1.0000000000000000E+00|          1|
 1|   2.650E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   2.700E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   2.750E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   2.800E+03|                 Infinity|   1.0000000000000000E+00|          1|
 1|   2.850E+03|                 Infinity|   1.0000000000000000E+00|          1|
 1|   2.900E+03|                 Infinity|   1.0000000000000000E+00|          1|
 1|   2.950E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.000E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.050E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.100E+03|                 Infinity|   1.0000000000000000E+00|          1|
 1|   3.150E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.200E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.250E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.300E+03|                 Infinity|   1.0000000000000000E+00|          1|
 1|   3.350E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.400E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.450E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.500E+03|                 Infinity|   1.0000000000000000E+00|          1|
 1|   3.550E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.600E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.650E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.700E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.750E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.800E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.850E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.900E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   3.950E+03|                      NaN|   0.0000000000000000E+00|          0|
 1|   4.000E+03|                      NaN|   0.0000000000000000E+00|          0|
